product,title,rating,text_review
Where the Crawdads Sing,Best book I’ve read in a year,5.0,"Beautifully written, atmospheric and gripping, this book is one that I’ll be gifting and recommending for a long time. Kya, the main character, is enchanting and the description of her home unbelievably vivid without swamping you in adjectives. A joy to read."
Where the Crawdads Sing,Gripping in a soft gentle way.,5.0,"Gripping in a soft gentle way, I love it, I am so sad I have finished reading it. I felt I was there on the marsh, and wanting to paint like her. There was nothing I didn’t like, and it didn’t fall into typical traps most books do,"
Where the Crawdads Sing,Simply glorious.,5.0,Best book I have read in ages.  Even the deep descriptions and prose were glorious.  Did not want to finish and feel bereft now that I have.  What on earth am I going to read next?Cannot remember the last time I gave 5 stars.
Where the Crawdads Sing,Emotive and captivating,5.0,"Absolutely loved this book! I got completely engrossed in the story of the ‘Marsh Girl’, felt so much love for this character and was completely emotional through reading it. Beautiful story, highly recommended!"
Where the Crawdads Sing,Enjoyable Read,5.0,I enjoyed the book and the ending has an interesting twist in the tail
Where the Crawdads Sing,Excellent,5.0,Really good read. Cleverly written and really likeable characters. A story of survival in a hostile world. Kya's relationship with nature is beautiful
Where the Crawdads Sing,A must read.,5.0,"Absolutely loved this book, couldn't put it down. Such a wonderful story brilliantly told."
Where the Crawdads Sing,Exquisite,5.0,I feel like I made friends in this book and will miss the characters who touched my heart - not usually a fan of lyrical writing this author successfully created an extra character from the marsh and the nature within it. Fabulous
Where the Crawdads Sing,Highly recommend,5.0,"Fantastic story , full of suspense towards the end !"
Where the Crawdads Sing,An Endearing Book,5.0,It was a sad but uplifing story.
Where the Crawdads Sing,I cried for minutes on end,5.0,"Beautiful written, the author managed throughout the book to allow me to feel the marsh and emphasised with Kya's feelings! Amazing book"
Where the Crawdads Sing,Good read,5.0,Bought for my daughter she loved it
Where the Crawdads Sing,Up there with favourite book of all time,5.0,Absolutely beautifully written.  I knew I was going to enjoy this book after reading the first page.  A strong female character surviving against all the odds.
Where the Crawdads Sing,Simply amazing,5.0,One of the most beautiful books that I have read in a long time. I hope she writes more novels.
Where the Crawdads Sing,Heart wrenching and beautifully written,5.0,"I could not put this novel down but did not see the twist coming. A superb book about love, loss and nature."
Where the Crawdads Sing,Read this,4.0,Very good really enjoyed it
Where the Crawdads Sing,Fabulous,5.0,"Fabulous book, I absolutely loved it. Beautifully written, touching, sensitive and fresh."
Where the Crawdads Sing,Best book ever,5.0,Hardback and in goid shape
Where the Crawdads Sing,A true classic,5.0,"Just read this please. Wonderful characters, especially Kya, this novel grabs you emotionally. I really lost myself in it, beautifully written and with great sensitivity"
Where the Crawdads Sing,5 star,5.0,read this book... I'd seen such good reviews but it blew me away.  It will stay with me for a long time.
Where the Crawdads Sing,Beautiful,5.0,Wonderful- didn’t want it to end
Where the Crawdads Sing,Beautiful,5.0,This book captures the beauty and cruelty of nature and love. Impossible to put down. I would thoroughly recommend this book.
Where the Crawdads Sing,Magnificent.,5.0,"This story of a young girl abandoned and left to grow up by herself in a marsh in North Carolina is stunning on many levels. It is beautifully written, uplifting and heartbreaking, and I was engrossed throughout. A gorgeous book."
Where the Crawdads Sing,A wonderful story,5.0,Thoroughly recommend this book. This book draws you in and you care so much about the main characters that you can't bear to let them go at the end.
Where the Crawdads Sing,Unput down able,5.0,Spellbinding read enjoyed every minute
Where the Crawdads Sing,was good read,5.0,"Like the plot and unexpected turns, well written"
Where the Crawdads Sing,Beautifully written,5.0,Absolutely loved this book - very moving and so descriptive of an area I am unfamiliar with. Would highly recommend.
Where the Crawdads Sing,"Unusual book, very good read.",5.0,"I didn’t think I was going to enjoy this book at first, but excellent story and beautifully crafted."
Where the Crawdads Sing,"A simple tale, beautifully told.",5.0,"Ignore any duff reviews. This is a simple tale, beautifully written. It’s a book I found drawn back to time and time again, with a compelling main character and richly drawn surrounding characters. There’s such a gorgeous sense of nature and place. A very enjoyable, elegant and heartfelt read."
Where the Crawdads Sing,Great read,5.0,Took me a few chapters to get into the swing of it. Then I was hooked. Really great book
Where the Crawdads Sing,Beautifully written.,5.0,Engaging heartfelt novel which describes  nature in a poetic way. Good connection to main character's and overall a really enjoyable read.
Where the Crawdads Sing,Excellent writing.,5.0,Loved this book. Didn't want to get to the end.
Where the Crawdads Sing,A beautiful story,5.0,I don’t know how anyone can say this isn’t an amazing read. Breath taking and beautiful. Yes some parts are unrealistic but that’s the beauty of reading a story and getting lost in the adventure. I loved it and would highly recommend it to everyone. The marsh girl is so intriguing and always leaves you wanting more.
Where the Crawdads Sing,First class read,5.0,The books just flows along brilliantly. Just loved it. Did not want it to end.Beautiful.  Amazing and fireflies fly
Where the Crawdads Sing,Fantastic,5.0,"Amazing book! It took me a few chapters to get in to it, but I was hooked. Such a wonderful story and very well written. A great read to help switch off. I didn't want it to end."
Where the Crawdads Sing,Very informative.,5.0,I loved the descriptions of nature of the swamps. Also the how and why this family ended up there.Story line kept me hooked and the importance of our fellow human beings in each of our life’s.Thank you.
Where the Crawdads Sing,Great read,4.0,Makes you think about what’s great and beautiful in your lifeAn easy read making you smile as you go
Where the Crawdads Sing,Paints a Picture,5.0,I really enjoyed the imagery that's presented in this book. It's descriptive and tells the story well through a child's eye growing up in the marshes in the 50's/60's.
Where the Crawdads Sing,My daughter says it's a great read,5.0,Will read this over xmas
Where the Crawdads Sing,Love this book!,5.0,What a beautiful story. Highly recommend
Where the Crawdads Sing,bought as a present,4.0,an involving and emotional read apparently.
Where the Crawdads Sing,Swamp,5.0,A book well worth reading. Good character development and storyline.
